datetime mains
"2016-05-05 05:00:00" 549.0
"2016-05-05 06:00:00" 653.0
"2016-05-05 07:00:00" 691.0
"2016-05-05 08:00:00" 697.0
"2016-05-05 09:00:00" 880.0
"2016-05-05 10:00:00" 672.0
"2016-05-05 11:00:00" 920.0
"2016-05-05 12:00:00" 659.0
"2016-05-05 13:00:00" 798.0
"2016-05-05 14:00:00" 850.0
"2016-05-05 15:00:00" 591.0
"2016-05-05 16:00:00" 692.0
"2016-05-05 17:00:00" 742.0
"2016-05-05 18:00:00" 763.0
"2016-05-05 19:00:00" 783.0
"2016-05-05 20:00:00" 920.0
"2016-05-05 21:00:00" 712.0
"2016-05-05 22:00:00" 765.0
"2016-05-05 23:00:00" 412.0
"2016-05-06 00:00:00" 864.0
"2016-05-06 01:00:00" 587.0
"2016-05-06 02:00:00" 536.0
"2016-05-06 03:00:00" 446.0
"2016-05-06 04:00:00" 537.0
"2016-05-06 05:00:00" 673.0
"2016-05-06 06:00:00" 968.0
"2016-05-06 07:00:00" 797.0
"2016-05-06 08:00:00" 758.0
"2016-05-06 09:00:00" 799.0
"2016-05-06 10:00:00" 681.0
"2016-05-06 11:00:00" 402.0
"2016-05-06 12:00:00" 633.0
"2016-05-06 13:00:00" 644.0
"2016-05-06 14:00:00" 673.0
"2016-05-06 15:00:00" 685.0
"2016-05-06 16:00:00" 437.0
"2016-05-06 17:00:00" 820.0
"2016-05-06 18:00:00" 409.0
"2016-05-06 19:00:00" 412.0
"2016-05-06 20:00:00" 999.0
"2016-05-06 21:00:00" 855.0
"2016-05-06 22:00:00" 731.0
"2016-05-06 23:00:00" 552.0
"2016-05-07 00:00:00" 551.0
"2016-05-07 01:00:00" 588.0
"2016-05-07 02:00:00" 531.0
"2016-05-07 03:00:00" 451.0
"2016-05-07 04:00:00" 548.0
"2016-05-07 05:00:00" 525.0
"2016-05-07 06:00:00" 545.0
"2016-05-07 07:00:00" 649.0
"2016-05-07 08:00:00" 768.0
"2016-05-07 09:00:00" 423.0
"2016-05-07 10:00:00" 531.0
"2016-05-07 11:00:00" 901.0
"2016-05-07 12:00:00" 744.0
"2016-05-07 13:00:00" 645.0
"2016-05-07 14:00:00" 488.0
"2016-05-07 15:00:00" 504.0
"2016-05-07 16:00:00" 512.0
"2016-05-07 17:00:00" 658.0
"2016-05-07 18:00:00" 1413.0
"2016-05-07 19:00:00" 1608.0
"2016-05-07 20:00:00" 1116.0
"2016-05-07 21:00:00" 2330.0
"2016-05-07 22:00:00" 594.0
